block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_ratio,aic_cube_fp16_ratio,aic_cube_int8_ratio,aic_cube_fops,aic_cube_total_instr_number,aic_cube_fp_instr_number,aic_cube_int_instr_number,aiv_time(us),aiv_total_cycles,aiv_vec_ratio,aiv_vec_fp32_ratio,aiv_vec_fp16_ratio,aiv_vec_int32_ratio,aiv_vec_int16_ratio,aiv_vec_misc_ratio,aiv_vec_fops,
122,cube0,0.346061,571,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
122,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.546061,2551,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
122,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.856364,3063,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
123,cube0,0.303636,501,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
123,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.624242,2680,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
123,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.537576,2537,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
124,cube0,0.370303,611,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
124,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.824849,3011,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
124,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.792727,2958,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
125,cube0,0.330909,546,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
125,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.440606,2377,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
125,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.526667,2519,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
126,cube0,0.315152,520,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
126,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.563636,2580,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
126,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.506667,2486,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
127,cube0,0.344848,569,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
127,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.732121,2858,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
127,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.680606,2773,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
128,cube0,0.316364,522,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
128,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.406667,2321,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
128,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.510303,2492,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
129,cube0,0.348485,575,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
129,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.490909,2460,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
129,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.618788,2671,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
130,cube0,0.335758,554,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
130,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.391515,2296,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
130,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.441818,2379,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
131,cube0,0.374545,618,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
131,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.608485,2654,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
131,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.667273,2751,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
132,cube0,0.306061,505,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
132,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.550303,2558,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
132,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.481818,2445,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
133,cube0,0.309091,510,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
133,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.476364,2436,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
133,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.558182,2571,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
134,cube0,0.320000,528,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
134,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.577576,2603,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
134,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.495152,2467,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
135,cube0,0.352727,582,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
135,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.758182,2901,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
135,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.536364,2535,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
136,cube0,0.340000,561,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
136,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.895758,3128,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
136,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.756364,2898,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
137,cube0,0.306667,506,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
137,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.613939,2663,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
137,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.447879,2389,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
138,cube0,0.362424,598,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
138,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.554545,2565,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
138,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.536970,2536,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
139,cube0,0.350303,578,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
139,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.686667,2783,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
139,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.692121,2792,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
140,cube0,0.349697,577,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
140,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.515152,2500,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
140,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.512727,2496,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
141,cube0,0.286667,473,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
141,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.611515,2659,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
141,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.597576,2636,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
142,cube0,0.344848,569,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
142,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.494545,2466,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
142,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.923030,3173,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
143,cube0,0.290909,480,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
143,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.578182,2604,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
143,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.441818,2379,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
144,cube0,0.369697,610,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
144,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.561818,2577,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
144,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.837576,3032,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
145,cube0,0.323636,534,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
145,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.603636,2646,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
145,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.650909,2724,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
146,cube0,0.347273,573,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
146,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.529091,2523,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
146,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.392121,2297,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
147,cube0,0.340606,562,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
147,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.646061,2716,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
147,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.513939,2498,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
148,cube0,0.330909,546,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
148,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.850909,3054,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
148,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.851515,3055,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
149,cube0,0.350909,579,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
149,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.424242,2350,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
149,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.482424,2446,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
150,cube0,0.329091,543,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
150,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.429091,2358,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
150,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.507273,2487,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
151,cube0,0.372727,615,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
151,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.497576,2471,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
151,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.683030,2777,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
152,cube0,0.304848,503,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
152,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.418182,2340,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
152,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.715152,2830,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
153,cube0,0.309091,510,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
153,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.691515,2791,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
153,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.378182,2274,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
154,cube0,0.320000,528,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
154,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.604242,2647,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
154,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.512121,2495,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
155,cube0,0.349697,577,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
155,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.716970,2833,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
155,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.506061,2485,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
156,cube0,0.340606,562,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
156,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.793333,2959,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
156,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.482424,2446,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
157,cube0,0.304242,502,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
157,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.787273,2949,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
157,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.579394,2606,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
158,cube0,0.361212,596,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
158,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.567879,2587,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
158,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.446667,2387,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
159,cube0,0.351515,580,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
159,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.766667,2915,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
159,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.692121,2792,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
160,cube0,0.347879,574,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
160,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.392727,2298,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
160,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.825455,3012,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
161,cube0,0.290303,479,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
161,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.571515,2593,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
161,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.840000,3036,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
162,cube0,0.345455,570,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
162,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.854545,3060,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
162,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.681212,2774,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
163,cube0,0.293333,484,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
163,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.593939,2630,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
163,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.570909,2592,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
164,cube0,0.369091,609,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
164,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.531515,2527,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
164,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.518182,2505,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
165,cube0,0.323636,534,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
165,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.688485,2786,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
165,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.545455,2550,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
166,cube0,0.313939,518,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
166,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.379394,2276,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
166,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.504848,2483,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
167,cube0,0.340606,562,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
167,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.626061,2683,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
167,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.660000,2739,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
168,cube0,0.319394,527,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
168,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.849091,3051,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
168,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.541818,2544,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
169,cube0,0.349091,576,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
169,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.623030,2678,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
169,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.635758,2699,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
170,cube0,0.335758,554,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
170,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.456970,2404,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
170,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.563030,2579,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
171,cube0,0.374545,618,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
171,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.580606,2608,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
171,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.767879,2917,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
172,cube0,0.307273,507,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
172,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.612727,2661,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
172,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.565455,2583,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
173,cube0,0.309091,510,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
173,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.610909,2658,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
173,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.620606,2674,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
174,cube0,0.318182,525,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
174,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.582424,2611,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
174,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.518788,2506,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
175,cube0,0.349697,577,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
175,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.745455,2880,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
175,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.578788,2605,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
176,cube0,0.340000,561,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
176,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.995758,3293,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
176,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.903030,3140,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
177,cube0,0.306061,505,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
177,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.547879,2554,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
177,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.568485,2588,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
178,cube0,0.360606,595,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
178,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.518788,2506,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
178,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.453333,2398,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
179,cube0,0.349091,576,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
179,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.709091,2820,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
179,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.570909,2592,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
180,cube0,0.345455,570,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
180,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.539394,2540,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
180,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.521212,2510,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
181,cube0,0.293939,485,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
181,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.673333,2761,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
181,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.735152,2863,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
182,cube0,0.346667,572,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
182,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.026061,3343,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
182,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.364242,2251,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
183,cube0,0.292121,482,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
183,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.373939,2267,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
183,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.381212,2279,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
184,cube0,0.369091,609,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
184,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.504848,2483,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
184,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.568485,2588,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
185,cube0,0.323636,534,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
185,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.806667,2981,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
185,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.643636,2712,0.009458,0.006795,0.008493,0.000000,0.000000,0.000956,76032,
186,cube0,0.313333,517,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
