block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_l1_read_bw(GB/s),aic_l1_write_bw(GB/s),aic_main_mem_read_bw(GB/s),aic_main_mem_write_bw(GB/s),aic_mte1_instructions,aic_mte1_ratio,aic_mte2_instructions,aic_mte2_ratio,aic_mte3_instructions,aic_mte3_ratio,aiv_time(us),aiv_total_cycles,aiv_ub_to_gm_bw(GB/s),aiv_gm_to_ub_bw(GB/s),aiv_main_mem_read_bw(GB/s),aiv_main_mem_write_bw(GB/s),aiv_mte2_instructions,aiv_mte2_ratio,aiv_mte3_instructions,aiv_mte3_ratio,read_main_memory_datas(KB),write_main_memory_datas(KB),GM_to_L1_datas(KB),GM_to_L1_bw_usage_rate(%),L1_to_GM_datas(KB)(estimate),L1_to_GM_bw_usage_rate(%)(estimate),L0C_to_L1_datas(KB),L0C_to_L1_bw_usage_rate(%),L0C_to_GM_datas(KB),L0C_to_GM_bw_usage_rate(%),GM_to_UB_datas(KB),GM_to_UB_bw_usage_rate(%),UB_to_GM_datas(KB),UB_to_GM_bw_usage_rate(%),
293,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.716364,2832,0.212168,0.212168,0.215483,0.213825,2,0.005711,2,0.006197,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
294,cube0,0.320606,529,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
294,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.496364,2469,0.212168,0.212168,0.215483,0.213825,2,0.005566,2,0.003355,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
294,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.475758,2435,0.212168,0.212168,0.215483,0.213825,2,0.005378,2,0.003466,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
295,cube0,0.350909,579,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
295,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.657576,2735,0.212168,0.212168,0.215483,0.213825,2,0.003440,2,0.007059,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
295,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.510909,2493,0.212168,0.212168,0.215483,0.213825,2,0.003628,2,0.007204,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
296,cube0,0.341212,563,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
296,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.621212,2675,0.212168,0.212168,0.215483,0.213825,2,0.007085,2,0.003372,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
296,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.457576,2405,0.212168,0.212168,0.215483,0.213825,2,0.005224,2,0.003321,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
297,cube0,0.307879,508,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
297,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.576364,2601,0.212168,0.212168,0.215483,0.213825,2,0.004994,2,0.007384,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
297,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.435151,2368,0.212168,0.212168,0.215483,0.213825,2,0.002510,2,0.007059,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
298,cube0,0.362424,598,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
298,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.443030,2381,0.212168,0.212168,0.215483,0.213825,2,0.004900,2,0.005011,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
298,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.413333,2332,0.212168,0.212168,0.215483,0.213825,2,0.004678,2,0.003346,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
299,cube0,0.354545,585,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
299,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.682424,2776,0.212168,0.212168,0.215483,0.213825,2,0.003995,2,0.006394,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
299,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.630303,2690,0.212168,0.212168,0.215483,0.213825,2,0.004200,2,0.005403,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
300,cube0,0.347879,574,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
300,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.558182,2571,0.212168,0.212168,0.215483,0.213825,2,0.006265,2,0.003141,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
300,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.572727,2595,0.212168,0.212168,0.215483,0.213825,2,0.006436,2,0.003099,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
301,cube0,0.294545,486,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
301,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.533333,2530,0.212168,0.212168,0.215483,0.213825,2,0.003542,2,0.005429,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
301,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.612121,2660,0.212168,0.212168,0.215483,0.213825,2,0.003466,2,0.007264,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
302,cube0,0.347273,573,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
302,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.579394,2606,0.212168,0.212168,0.215483,0.213825,2,0.006214,2,0.003431,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
302,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.881818,3105,0.212168,0.212168,0.215483,0.213825,2,0.006411,2,0.003295,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
303,cube0,0.295152,487,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
303,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.813939,2993,0.212168,0.212168,0.215483,0.213825,2,0.005497,2,0.005386,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
303,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.513939,2498,0.212168,0.212168,0.215483,0.213825,2,0.006163,2,0.006923,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
304,cube0,0.365455,603,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
304,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.787273,2949,0.212168,0.212168,0.215483,0.213825,2,0.005847,2,0.003261,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
304,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.909697,3151,0.212168,0.212168,0.215483,0.213825,2,0.007298,2,0.008007,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
305,cube0,0.321212,530,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
305,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.444242,2383,0.212168,0.212168,0.215483,0.213825,2,0.004558,2,0.006846,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
305,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.543636,2547,0.212168,0.212168,0.215483,0.213825,2,0.006214,2,0.005053,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
306,cube0,0.312727,516,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
306,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.972121,3254,0.212168,0.212168,0.215483,0.213825,2,0.008289,2,0.003244,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
306,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.887879,3115,0.212168,0.212168,0.215483,0.213825,2,0.007571,2,0.006940,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
307,cube0,0.340606,562,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
307,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.585455,2616,0.212168,0.212168,0.215483,0.213825,2,0.006837,2,0.007512,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
307,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.500606,2476,0.212168,0.212168,0.215483,0.213825,2,0.005924,2,0.006564,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
308,cube0,0.315758,521,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
308,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.450303,2393,0.212168,0.212168,0.215483,0.213825,2,0.004985,2,0.006120,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
308,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.417576,2339,0.212168,0.212168,0.215483,0.213825,2,0.004225,2,0.003329,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
309,cube0,0.361212,596,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
309,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.529697,2524,0.212168,0.212168,0.215483,0.213825,2,0.003756,2,0.003329,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
309,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.570303,2591,0.212168,0.212168,0.215483,0.213825,2,0.003577,2,0.005830,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
310,cube0,0.330909,546,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
310,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.494545,2466,0.212168,0.212168,0.215483,0.213825,2,0.005284,2,0.003389,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
310,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.519394,2507,0.212168,0.212168,0.215483,0.213825,2,0.005369,2,0.003372,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
311,cube0,0.372727,615,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
311,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.632727,2694,0.212168,0.212168,0.215483,0.213825,2,0.004396,2,0.007520,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
311,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.829091,3018,0.212168,0.212168,0.215483,0.213825,2,0.004908,2,0.006786,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
312,cube0,0.307273,507,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
312,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.533333,2530,0.212168,0.212168,0.215483,0.213825,2,0.006189,2,0.003756,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
312,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.679394,2771,0.212168,0.212168,0.215483,0.213825,2,0.008289,2,0.003286,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
313,cube0,0.309697,511,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
313,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.543636,2547,0.212168,0.212168,0.215483,0.213825,2,0.003116,2,0.008195,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
313,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.595152,2632,0.212168,0.212168,0.215483,0.213825,2,0.004729,2,0.006095,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
314,cube0,0.318788,526,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
314,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.489697,2458,0.212168,0.212168,0.215483,0.213825,2,0.005480,2,0.003380,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
314,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.390909,2295,0.212168,0.212168,0.215483,0.213825,2,0.004157,2,0.003218,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
315,cube0,0.352727,582,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
315,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.596970,2635,0.212168,0.212168,0.215483,0.213825,2,0.003355,2,0.007213,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
315,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.476970,2437,0.212168,0.212168,0.215483,0.213825,2,0.002535,2,0.005856,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
316,cube0,0.344242,568,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
316,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.536364,2535,0.212168,0.212168,0.215483,0.213825,2,0.005958,2,0.003346,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
316,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.517576,2504,0.212168,0.212168,0.215483,0.213825,2,0.005915,2,0.007162,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
317,cube0,0.306667,506,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
317,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.590909,2625,0.212168,0.212168,0.215483,0.213825,2,0.005224,2,0.006965,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
317,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.521212,2510,0.212168,0.212168,0.215483,0.213825,2,0.003867,2,0.003056,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
318,cube0,0.363636,600,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
318,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.741818,2874,0.212168,0.212168,0.215483,0.213825,2,0.006778,2,0.008126,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
318,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.632121,2693,0.212168,0.212168,0.215483,0.213825,2,0.007452,2,0.003158,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
319,cube0,0.349091,576,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
319,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.852727,3057,0.212168,0.212168,0.215483,0.213825,2,0.006206,2,0.005267,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
319,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.773333,2926,0.212168,0.212168,0.215483,0.213825,2,0.006061,2,0.005659,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
320,cube0,0.350909,579,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
320,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.492727,2463,0.212168,0.212168,0.215483,0.213825,2,0.005489,2,0.003184,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
320,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.447879,2389,0.212168,0.212168,0.215483,0.213825,2,0.004789,2,0.007230,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
321,cube0,0.287879,475,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
321,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.576970,2602,0.212168,0.212168,0.215483,0.213825,2,0.003372,2,0.007589,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
321,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.586667,2618,0.212168,0.212168,0.215483,0.213825,2,0.003158,2,0.004806,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
322,cube0,0.343636,567,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
322,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.583636,2613,0.212168,0.212168,0.215483,0.213825,2,0.006522,2,0.003150,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
322,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.595758,2633,0.212168,0.212168,0.215483,0.213825,2,0.006624,2,0.004464,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
323,cube0,0.291515,481,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
323,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.777576,2933,0.212168,0.212168,0.215483,0.213825,2,0.005105,2,0.006803,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
323,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.789697,2953,0.212168,0.212168,0.215483,0.213825,2,0.006564,2,0.006948,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
324,cube0,0.366061,604,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
324,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.883030,3107,0.212168,0.212168,0.215483,0.213825,2,0.007435,2,0.003406,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
324,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.862424,3073,0.212168,0.212168,0.215483,0.213825,2,0.007281,2,0.003141,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
