block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_time(us),aic_cube_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_mte3_time(us),aic_mte3_ratio,aic_mte3_active_bw(GB/s),aic_fixpipe_time(us),aic_fixpipe_ratio,aic_fixpipe_active_bw(GB/s),aic_icache_miss_rate,aic_scalar_time(us),aic_scalar_ratio,aic_scalar_single_time(us),aic_scalar_dual_time(us),aic_scalar_mte1_stall_time(us),aic_scalar_mte2_stall_time(us),aic_scalar_mte3_stall_time(us),aic_scalar_cube_stall_time(us),aic_scalar_wait_ib_time(us),aic_scalar_wait_time(us),aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte2_active_bw(GB/s),aiv_mte3_time(us),aiv_mte3_ratio,aiv_mte3_active_bw(GB/s),aiv_icache_miss_rate,aiv_scalar_time(us),aiv_scalar_ratio,aiv_scalar_single_time(us),aiv_scalar_dual_time(us),aiv_scalar_mte2_stall_time(us),aiv_scalar_mte3_stall_time(us),aiv_scalar_stall_by_ub_time(us),aiv_scalar_vector_stall_time(us),aiv_scalar_wait_ib_time(us),aiv_scalar_wait_time(us),
267,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.565455,2583,0.671515,0.009458,0.460606,0.006487,33.127636,0.526667,0.007418,28.972385,0.000000,0.284242,0.004003,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.115152,0.000000,
267,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.520000,2508,0.671515,0.009458,0.435758,0.006137,35.016693,0.376364,0.005301,40.542679,0.000000,0.290303,0.004089,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.095758,0.000000,
268,cube0,0.315758,521,0.000000,0.000000,0.003030,0.000043,0.002424,0.000034,0.001212,0.000017,393.390656,0.000606,0.000009,0.000000,0.000000,0.269697,0.003799,0.031515,0.040000,0.000000,0.000000,0.000000,0.000000,0.132727,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
268,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.371515,2263,0.671515,0.009458,0.283636,0.003995,53.797009,0.221212,0.003116,68.978088,0.000000,0.282424,0.003978,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.101818,0.000000,
268,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.507273,2487,0.671515,0.009458,0.389091,0.005480,39.216518,0.229697,0.003235,66.430084,0.000000,0.321212,0.004524,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.110909,0.000000,
269,cube0,0.352121,581,0.000000,0.000000,0.003030,0.000043,0.002424,0.000034,0.001212,0.000017,393.390656,0.000606,0.000009,0.000000,0.000000,0.303636,0.004277,0.031515,0.040000,0.000000,0.000000,0.000000,0.000000,0.117576,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
269,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.515758,2501,0.671515,0.009458,0.175758,0.002475,86.817253,0.446667,0.006291,34.161469,0.000000,0.301818,0.004251,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.108485,0.000000,
269,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.538788,2539,0.671515,0.009458,0.273939,0.003858,55.701332,0.487879,0.006872,31.275776,0.000000,0.267273,0.003764,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.127879,0.000000,
270,cube0,0.333333,550,0.000000,0.000000,0.003030,0.000043,0.002424,0.000034,0.001212,0.000017,393.390656,0.000606,0.000009,0.000000,0.000000,0.281818,0.003969,0.031515,0.040000,0.000000,0.000000,0.000000,0.000000,0.142424,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
270,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.540606,2542,0.671515,0.009458,0.438788,0.006180,34.774864,0.225455,0.003175,67.680115,0.000000,0.300000,0.004225,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.122424,0.000000,
270,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.819394,3002,0.671515,0.009458,0.464242,0.006539,32.868149,0.227879,0.003210,66.960106,0.000000,0.298788,0.004208,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.132121,0.000000,
271,cube0,0.370909,612,0.000000,0.000000,0.003030,0.000043,0.002424,0.000034,0.001212,0.000017,393.390656,0.000606,0.000009,0.000000,0.000000,0.316970,0.004464,0.031515,0.040000,0.000000,0.000000,0.000000,0.000000,0.133333,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
271,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.732727,2859,0.671515,0.009458,0.350909,0.004942,43.483597,0.480606,0.006769,31.749054,0.000000,0.332727,0.004686,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.122424,0.000000,
271,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.566667,2585,0.671515,0.009458,0.458182,0.006453,33.302914,0.449091,0.006325,33.977062,0.000000,0.271515,0.003824,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.121212,0.000000,
272,cube0,0.307273,507,0.000000,0.000000,0.003030,0.000043,0.002424,0.000034,0.001212,0.000017,393.390656,0.000606,0.000009,0.000000,0.000000,0.270909,0.003816,0.031515,0.040000,0.000000,0.000000,0.000000,0.000000,0.136970,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
272,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.460000,2409,0.671515,0.009458,0.370303,0.005216,41.206223,0.605455,0.008528,25.202204,0.000000,0.267273,0.003764,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.100000,0.000000,
272,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.670909,2757,0.671515,0.009458,0.580606,0.008178,26.280796,0.429091,0.006044,35.560738,0.000000,0.290909,0.004097,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.143030,0.000000,
273,cube0,0.309091,510,0.000000,0.000000,0.003030,0.000043,0.002424,0.000034,0.001212,0.000017,393.390656,0.000606,0.000009,0.000000,0.000000,0.269091,0.003790,0.031515,0.040000,0.000000,0.000000,0.000000,0.000000,0.104848,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
273,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.603030,2645,0.671515,0.009458,0.176364,0.002484,86.518906,0.415758,0.005856,36.701172,0.000000,0.261212,0.003679,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.147273,0.000000,
273,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.721818,2841,0.671515,0.009458,0.400000,0.005634,38.146973,0.335758,0.004729,45.445847,0.000000,0.300606,0.004234,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.115152,0.000000,
274,cube0,0.320606,529,0.000000,0.000000,0.003030,0.000043,0.002424,0.000034,0.001212,0.000017,393.390656,0.000606,0.000009,0.000000,0.000000,0.270909,0.003816,0.031515,0.040000,0.000000,0.000000,0.000000,0.000000,0.122424,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
274,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.557576,2570,0.671515,0.009458,0.435152,0.006129,35.065460,0.224848,0.003167,67.862541,0.000000,0.308485,0.004345,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.112727,0.000000,
274,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.517576,2504,0.671515,0.009458,0.409091,0.005762,37.299259,0.244242,0.003440,62.473949,0.000000,0.316970,0.004464,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.129697,0.000000,
275,cube0,0.355152,586,0.000000,0.000000,0.003030,0.000043,0.002424,0.000034,0.001212,0.000017,393.390656,0.000606,0.000009,0.000000,0.000000,0.303636,0.004277,0.031515,0.040000,0.000000,0.000000,0.000000,0.000000,0.104848,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
275,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.632121,2693,0.671515,0.009458,0.246061,0.003466,62.012318,0.417576,0.005881,36.541370,0.000000,0.313333,0.004413,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.112727,0.000000,
275,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.646061,2716,0.671515,0.009458,0.248485,0.003500,61.407322,0.536364,0.007554,28.448589,0.000000,0.346667,0.004883,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.114545,0.000000,
276,cube0,0.337576,557,0.000000,0.000000,0.003030,0.000043,0.002424,0.000034,0.001212,0.000017,393.390656,0.000606,0.000009,0.000000,0.000000,0.297576,0.004191,0.031515,0.040000,0.000000,0.000000,0.000000,0.000000,0.131515,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
276,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.903636,3141,0.671515,0.009458,0.605455,0.008528,25.202204,0.245455,0.003457,62.165432,0.000000,0.303030,0.004268,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.113939,0.000000,
276,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.499394,2474,0.671515,0.009458,0.404848,0.005702,37.690121,0.243636,0.003431,62.629356,0.000000,0.300606,0.004234,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.118182,0.000000,
277,cube0,0.306061,505,0.000000,0.000000,0.003030,0.000043,0.002424,0.000034,0.001212,0.000017,393.390656,0.000606,0.000009,0.000000,0.000000,0.262424,0.003696,0.031515,0.040000,0.000000,0.000000,0.000000,0.000000,0.111515,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
277,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.528485,2522,0.671515,0.009458,0.440606,0.006206,34.631363,0.427879,0.006026,35.661476,0.000000,0.296970,0.004183,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.106667,0.000000,
277,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.506667,2486,0.671515,0.009458,0.204848,0.002885,74.488167,0.444848,0.006265,34.301094,0.000000,0.303030,0.004268,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.127879,0.000000,
278,cube0,0.359394,593,0.000000,0.000000,0.003030,0.000043,0.002424,0.000034,0.001212,0.000017,393.390656,0.000606,0.000009,0.000000,0.000000,0.306667,0.004319,0.031515,0.040000,0.000000,0.000000,0.000000,0.000000,0.119394,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
278,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.515758,2501,0.671515,0.009458,0.421818,0.005941,36.173855,0.225455,0.003175,67.680115,0.000000,0.284848,0.004012,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.095152,0.000000,
278,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.385455,2286,0.671515,0.009458,0.290303,0.004089,52.561592,0.229697,0.003235,66.430084,0.000000,0.300000,0.004225,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.114545,0.000000,
279,cube0,0.350303,578,0.000000,0.000000,0.003030,0.000043,0.002424,0.000034,0.001212,0.000017,393.390656,0.000606,0.000009,0.000000,0.000000,0.296364,0.004174,0.031515,0.040000,0.000000,0.000000,0.000000,0.000000,0.137576,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
279,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.551515,2560,0.671515,0.009458,0.255152,0.003594,59.802856,0.491515,0.006923,31.044390,0.000000,0.301212,0.004242,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.141212,0.000000,
279,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.543030,2546,0.671515,0.009458,0.185455,0.002612,82.277779,0.396970,0.005591,38.438171,0.000000,0.283030,0.003986,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.129091,0.000000,
280,cube0,0.351515,580,0.000000,0.000000,0.003030,0.000043,0.002424,0.000034,0.001212,0.000017,393.390656,0.000606,0.000009,0.000000,0.000000,0.309091,0.004353,0.031515,0.040000,0.000000,0.000000,0.000000,0.000000,0.110909,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
280,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.543030,2546,0.671515,0.009458,0.439394,0.006189,34.726898,0.337576,0.004755,45.201077,0.000000,0.316364,0.004456,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.112121,0.000000,
280,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.584849,2615,0.671515,0.009458,0.480000,0.006761,31.789146,0.564242,0.007947,27.042967,0.000000,0.335758,0.004729,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.121818,0.000000,
281,cube0,0.292727,483,0.000000,0.000000,0.003030,0.000043,0.002424,0.000034,0.001212,0.000017,393.390656,0.000606,0.000009,0.000000,0.000000,0.246667,0.003474,0.031515,0.040000,0.000000,0.000000,0.000000,0.000000,0.139394,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
281,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.646061,2716,0.671515,0.009458,0.282424,0.003978,54.027901,0.409091,0.005762,37.299259,0.000000,0.249697,0.003517,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.123030,0.000000,
281,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.610909,2658,0.671515,0.009458,0.284848,0.004012,53.568089,0.318788,0.004490,47.865025,0.000000,0.315758,0.004447,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.120606,0.000000,
282,cube0,0.343636,567,0.000000,0.000000,0.003030,0.000043,0.002424,0.000034,0.001212,0.000017,393.390656,0.000606,0.000009,0.000000,0.000000,0.293333,0.004131,0.031515,0.040000,0.000000,0.000000,0.000000,0.000000,0.127273,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
282,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.581818,2610,0.671515,0.009458,0.464242,0.006539,32.868149,0.220000,0.003099,69.358131,0.000000,0.363030,0.005113,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.125455,0.000000,
282,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.569091,2589,0.671515,0.009458,0.446667,0.006291,34.161469,0.235152,0.003312,64.889175,0.000000,0.293333,0.004131,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.121212,0.000000,
283,cube0,0.296970,490,0.000000,0.000000,0.003030,0.000043,0.002424,0.000034,0.001212,0.000017,393.390656,0.000606,0.000009,0.000000,0.000000,0.244848,0.003449,0.031515,0.040000,0.000000,0.000000,0.000000,0.000000,0.146061,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
283,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.829091,3018,0.671515,0.009458,0.395758,0.005574,38.555901,0.385455,0.005429,39.586479,0.000000,0.336970,0.004746,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.167879,0.000000,
283,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.666061,2749,0.671515,0.009458,0.436970,0.006155,34.919556,0.530303,0.007469,28.773718,0.000000,0.258182,0.003636,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.120000,0.000000,
284,cube0,0.368485,608,0.000000,0.000000,0.003030,0.000043,0.002424,0.000034,0.001212,0.000017,393.390656,0.000606,0.000009,0.000000,0.000000,0.312727,0.004405,0.031515,0.040000,0.000000,0.000000,0.000000,0.000000,0.116970,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
284,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.701212,2807,0.671515,0.009458,0.439394,0.006189,34.726898,0.244848,0.003449,62.319313,0.000000,0.291515,0.004106,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.138788,0.000000,
284,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.844242,3043,0.671515,0.009458,0.559394,0.007879,27.277357,0.543030,0.007648,28.099333,0.000000,0.264848,0.003730,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.098788,0.000000,
285,cube0,0.322424,532,0.000000,0.000000,0.003030,0.000043,0.002424,0.000034,0.001212,0.000017,393.390656,0.000606,0.000009,0.000000,0.000000,0.264242,0.003722,0.031515,0.040000,0.000000,0.000000,0.000000,0.000000,0.120000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
285,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.411515,2329,0.671515,0.009458,0.303030,0.004268,50.354004,0.488485,0.006880,31.236975,0.000000,0.324242,0.004567,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.113939,0.000000,
285,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.536970,2536,0.671515,0.009458,0.442424,0.006231,34.489044,0.219394,0.003090,69.549728,0.000000,0.295152,0.004157,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.114545,0.000000,
286,cube0,0.315152,520,0.000000,0.000000,0.003030,0.000043,0.002424,0.000034,0.001212,0.000017,393.390656,0.000606,0.000009,0.000000,0.000000,0.275758,0.003884,0.031515,0.040000,0.000000,0.000000,0.000000,0.000000,0.115758,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
286,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.928485,3182,0.671515,0.009458,0.560000,0.007887,27.247837,0.218182,0.003073,69.936119,0.000000,0.335758,0.004729,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.096364,0.000000,
286,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.855152,3061,0.671515,0.009458,0.512121,0.007213,29.795269,0.529091,0.007452,28.839636,0.000000,0.290303,0.004089,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.137576,0.000000,
287,cube0,0.338788,559,0.000000,0.000000,0.003030,0.000043,0.002424,0.000034,0.001212,0.000017,393.390656,0.000606,0.000009,0.000000,0.000000,0.297576,0.004191,0.031515,0.040000,0.000000,0.000000,0.000000,0.000000,0.132727,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
287,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.547879,2554,0.671515,0.009458,0.457576,0.006445,33.347023,0.424848,0.005984,35.915836,0.000000,0.281818,0.003969,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.194545,0.000000,
287,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.453939,2399,0.671515,0.009458,0.377576,0.005318,40.412521,0.384242,0.005412,39.711365,0.000000,0.287273,0.004046,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.095152,0.000000,
288,cube0,0.315152,520,0.000000,0.000000,0.003030,0.000043,0.002424,0.000034,0.001212,0.000017,393.390656,0.000606,0.000009,0.000000,0.000000,0.269697,0.003799,0.031515,0.040000,0.000000,0.000000,0.000000,0.000000,0.135152,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
288,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.470909,2427,0.671515,0.009458,0.381212,0.005369,40.027031,0.238182,0.003355,64.063622,0.000000,0.282424,0.003978,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.104242,0.000000,
288,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.527273,2520,0.671515,0.009458,0.400606,0.005642,38.089260,0.433333,0.006103,35.212593,0.000000,0.318182,0.004481,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.132727,0.000000,
289,cube0,0.350909,579,0.000000,0.000000,0.003030,0.000043,0.002424,0.000034,0.001212,0.000017,393.390656,0.000606,0.000009,0.000000,0.000000,0.303030,0.004268,0.031515,0.040000,0.000000,0.000000,0.000000,0.000000,0.118788,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
289,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.632121,2693,0.671515,0.009458,0.324242,0.004567,47.059814,0.507879,0.007153,30.044155,0.000000,0.301212,0.004242,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.116970,0.000000,
289,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.665455,2748,0.671515,0.009458,0.396364,0.005583,38.496941,0.581818,0.008195,26.226044,0.000000,0.275152,0.003875,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.112727,0.000000,
290,cube0,0.328485,542,0.000000,0.000000,0.003030,0.000043,0.002424,0.000034,0.001212,0.000017,393.390656,0.000606,0.000009,0.000000,0.000000,0.277576,0.003910,0.031515,0.040000,0.000000,0.000000,0.000000,0.000000,0.137576,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
290,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.516970,2503,0.671515,0.009458,0.406667,0.005728,37.521610,0.231515,0.003261,65.908379,0.000000,0.301818,0.004251,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.120000,0.000000,
290,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.821212,3005,0.671515,0.009458,0.432727,0.006095,35.261906,0.233333,0.003286,65.394814,0.000000,0.296970,0.004183,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.131515,0.000000,
