block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_wait_ratio,aic_mte1_wait_ratio,aic_mte2_wait_ratio,aic_mte3_wait_ratio,aiv_time(us),aiv_total_cycles,aiv_vec_total_cflt_ratio,aiv_vec_bankgroup_cflt_ratio,aiv_vec_bank_cflt_ratio,aiv_vec_resc_cflt_ratio,aiv_vec_mte_cflt_ratio,aiv_vec_wait_ratio,aiv_mte2_wait_ratio,aiv_mte3_wait_ratio,
191,vector1,NA,NA,NA,NA,NA,NA,1.681212,2774,0.002211,0.002185,0.000026,0.000000,0.000000,0.003730,0.000000,0.011592,
192,cube0,0.303636,501,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
192,vector0,NA,NA,NA,NA,NA,NA,1.627273,2685,0.002211,0.002185,0.000026,0.000000,0.000000,0.006914,0.000000,0.015262,
192,vector1,NA,NA,NA,NA,NA,NA,1.467273,2421,0.002211,0.002185,0.000026,0.000000,0.000000,0.005395,0.000000,0.014417,
193,cube0,0.308485,509,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
193,vector0,NA,NA,NA,NA,NA,NA,1.736364,2865,0.002211,0.002185,0.000026,0.000000,0.000000,0.004319,0.000000,0.013274,
193,vector1,NA,NA,NA,NA,NA,NA,1.553333,2563,0.002211,0.002185,0.000026,0.000000,0.000000,0.002936,0.000000,0.012522,
194,cube0,0.320606,529,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
194,vector0,NA,NA,NA,NA,NA,NA,1.425454,2352,0.002211,0.002185,0.000026,0.000000,0.000000,0.004217,0.000000,0.017456,
194,vector1,NA,NA,NA,NA,NA,NA,1.529697,2524,0.002211,0.002185,0.000026,0.000000,0.000000,0.005856,0.000000,0.013052,
195,cube0,0.350303,578,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
195,vector0,NA,NA,NA,NA,NA,NA,1.667879,2752,0.002211,0.002185,0.000026,0.000000,0.000000,0.003944,0.000000,0.015749,
195,vector1,NA,NA,NA,NA,NA,NA,1.601212,2642,0.002211,0.002185,0.000026,0.000000,0.000000,0.004763,0.000000,0.012514,
196,cube0,0.340000,561,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
196,vector0,NA,NA,NA,NA,NA,NA,1.641818,2709,0.002211,0.002185,0.000026,0.000000,0.000000,0.007230,0.000000,0.014691,
196,vector1,NA,NA,NA,NA,NA,NA,1.746061,2881,0.002211,0.002185,0.000026,0.000000,0.000000,0.009006,0.000000,0.015058,
197,cube0,0.304848,503,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
197,vector0,NA,NA,NA,NA,NA,NA,1.824242,3010,0.002211,0.002185,0.000026,0.000000,0.000000,0.005779,0.000000,0.014930,
197,vector1,NA,NA,NA,NA,NA,NA,1.852121,3056,0.002211,0.002185,0.000026,0.000000,0.000000,0.007529,0.000000,0.013931,
198,cube0,0.361818,597,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
198,vector0,NA,NA,NA,NA,NA,NA,1.463636,2415,0.002211,0.002185,0.000026,0.000000,0.000000,0.005156,0.000000,0.014887,
198,vector1,NA,NA,NA,NA,NA,NA,1.478182,2439,0.002211,0.002185,0.000026,0.000000,0.000000,0.005164,0.000000,0.015203,
199,cube0,0.349091,576,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
199,vector0,NA,NA,NA,NA,NA,NA,1.649091,2721,0.002211,0.002185,0.000026,0.000000,0.000000,0.003602,0.000000,0.012966,
199,vector1,NA,NA,NA,NA,NA,NA,1.655758,2732,0.002211,0.002185,0.000026,0.000000,0.000000,0.003739,0.000000,0.013871,
200,cube0,0.350303,578,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
200,vector0,NA,NA,NA,NA,NA,NA,1.493939,2465,0.002211,0.002185,0.000026,0.000000,0.000000,0.005651,0.000000,0.014042,
200,vector1,NA,NA,NA,NA,NA,NA,1.538788,2539,0.002211,0.002185,0.000026,0.000000,0.000000,0.006487,0.000000,0.014008,
201,cube0,0.290909,480,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
201,vector0,NA,NA,NA,NA,NA,NA,1.641212,2708,0.002211,0.002185,0.000026,0.000000,0.000000,0.004738,0.000000,0.012429,
201,vector1,NA,NA,NA,NA,NA,NA,1.717576,2834,0.002211,0.002185,0.000026,0.000000,0.000000,0.006052,0.000000,0.013572,
202,cube0,0.353333,583,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
202,vector0,NA,NA,NA,NA,NA,NA,1.541212,2543,0.002211,0.002185,0.000026,0.000000,0.000000,0.005984,0.000000,0.015092,
202,vector1,NA,NA,NA,NA,NA,NA,1.537576,2537,0.002211,0.002185,0.000026,0.000000,0.000000,0.006052,0.000000,0.015262,
203,cube0,0.293939,485,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
203,vector0,NA,NA,NA,NA,NA,NA,1.523030,2513,0.002211,0.002185,0.000026,0.000000,0.000000,0.002953,0.000000,0.014264,
203,vector1,NA,NA,NA,NA,NA,NA,1.488485,2456,0.002211,0.002185,0.000026,0.000000,0.000000,0.002484,0.000000,0.013146,
204,cube0,0.367879,607,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
204,vector0,NA,NA,NA,NA,NA,NA,1.602424,2644,0.002211,0.002185,0.000026,0.000000,0.000000,0.006402,0.000000,0.014691,
204,vector1,NA,NA,NA,NA,NA,NA,1.513333,2497,0.002211,0.002185,0.000026,0.000000,0.000000,0.006078,0.000000,0.015595,
205,cube0,0.325455,537,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
205,vector0,NA,NA,NA,NA,NA,NA,1.678788,2770,0.002211,0.002185,0.000026,0.000000,0.000000,0.005591,0.000000,0.014204,
205,vector1,NA,NA,NA,NA,NA,NA,1.607273,2652,0.002211,0.002185,0.000026,0.000000,0.000000,0.004388,0.000000,0.014016,
206,cube0,0.310303,512,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
206,vector0,NA,NA,NA,NA,NA,NA,1.522424,2512,0.002211,0.002185,0.000026,0.000000,0.000000,0.005967,0.000000,0.014264,
206,vector1,NA,NA,NA,NA,NA,NA,1.523636,2514,0.002211,0.002185,0.000026,0.000000,0.000000,0.006035,0.000000,0.015962,
207,cube0,0.339394,560,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
207,vector0,NA,NA,NA,NA,NA,NA,1.621818,2676,0.002211,0.002185,0.000026,0.000000,0.000000,0.004336,0.000000,0.012249,
207,vector1,NA,NA,NA,NA,NA,NA,1.575758,2600,0.002211,0.002185,0.000026,0.000000,0.000000,0.004336,0.000000,0.013922,
208,cube0,0.313333,517,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
208,vector0,NA,NA,NA,NA,NA,NA,1.524848,2516,0.002211,0.002185,0.000026,0.000000,0.000000,0.006129,0.000000,0.017362,
208,vector1,NA,NA,NA,NA,NA,NA,1.687879,2785,0.002211,0.002185,0.000026,0.000000,0.000000,0.005830,0.000000,0.019377,
209,cube0,0.350909,579,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
209,vector0,NA,NA,NA,NA,NA,NA,1.805454,2979,0.002211,0.002185,0.000026,0.000000,0.000000,0.005796,0.000000,0.016270,
209,vector1,NA,NA,NA,NA,NA,NA,1.781212,2939,0.002211,0.002185,0.000026,0.000000,0.000000,0.005617,0.000000,0.018284,
210,cube0,0.329091,543,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
210,vector0,NA,NA,NA,NA,NA,NA,1.516970,2503,0.002211,0.002185,0.000026,0.000000,0.000000,0.005864,0.000000,0.013043,
210,vector1,NA,NA,NA,NA,NA,NA,1.520606,2509,0.002211,0.002185,0.000026,0.000000,0.000000,0.005531,0.000000,0.014964,
211,cube0,0.372121,614,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
211,vector0,NA,NA,NA,NA,NA,NA,1.641212,2708,0.002211,0.002185,0.000026,0.000000,0.000000,0.005181,0.000000,0.012172,
211,vector1,NA,NA,NA,NA,NA,NA,1.780606,2938,0.002211,0.002185,0.000026,0.000000,0.000000,0.006035,0.000000,0.014247,
212,cube0,0.306667,506,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
212,vector0,NA,NA,NA,NA,NA,NA,1.499394,2474,0.002211,0.002185,0.000026,0.000000,0.000000,0.005847,0.000000,0.014025,
212,vector1,NA,NA,NA,NA,NA,NA,1.700606,2806,0.002211,0.002185,0.000026,0.000000,0.000000,0.008451,0.000000,0.015715,
213,cube0,0.310909,513,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
213,vector0,NA,NA,NA,NA,NA,NA,1.626667,2684,0.002211,0.002185,0.000026,0.000000,0.000000,0.003901,0.000000,0.012172,
213,vector1,NA,NA,NA,NA,NA,NA,1.737576,2867,0.002211,0.002185,0.000026,0.000000,0.000000,0.006368,0.000000,0.012838,
214,cube0,0.320000,528,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
214,vector0,NA,NA,NA,NA,NA,NA,1.961818,3237,0.002211,0.002185,0.000026,0.000000,0.000000,0.006906,0.000000,0.016048,
214,vector1,NA,NA,NA,NA,NA,NA,1.538182,2538,0.002211,0.002185,0.000026,0.000000,0.000000,0.005822,0.000000,0.014349,
215,cube0,0.348485,575,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
215,vector0,NA,NA,NA,NA,NA,NA,1.476970,2437,0.002211,0.002185,0.000026,0.000000,0.000000,0.005472,0.000000,0.014981,
215,vector1,NA,NA,NA,NA,NA,NA,1.632727,2694,0.002211,0.002185,0.000026,0.000000,0.000000,0.003730,0.000000,0.013419,
216,cube0,0.338182,558,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
216,vector0,NA,NA,NA,NA,NA,NA,1.912727,3156,0.002211,0.002185,0.000026,0.000000,0.000000,0.006820,0.000000,0.015023,
216,vector1,NA,NA,NA,NA,NA,NA,1.909091,3150,0.002211,0.002185,0.000026,0.000000,0.000000,0.008024,0.000000,0.014691,
217,cube0,0.306061,505,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
217,vector0,NA,NA,NA,NA,NA,NA,1.423030,2348,0.002211,0.002185,0.000026,0.000000,0.000000,0.004131,0.000000,0.015186,
217,vector1,NA,NA,NA,NA,NA,NA,1.561818,2577,0.002211,0.002185,0.000026,0.000000,0.000000,0.005711,0.000000,0.014802,
218,cube0,0.359394,593,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
218,vector0,NA,NA,NA,NA,NA,NA,1.596970,2635,0.002211,0.002185,0.000026,0.000000,0.000000,0.006957,0.000000,0.014981,
218,vector1,NA,NA,NA,NA,NA,NA,1.463636,2415,0.002211,0.002185,0.000026,0.000000,0.000000,0.005301,0.000000,0.014930,
219,cube0,0.350303,578,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
219,vector0,NA,NA,NA,NA,NA,NA,1.684848,2780,0.002211,0.002185,0.000026,0.000000,0.000000,0.004405,0.000000,0.011959,
219,vector1,NA,NA,NA,NA,NA,NA,1.596364,2634,0.002211,0.002185,0.000026,0.000000,0.000000,0.003090,0.000000,0.012958,
220,cube0,0.351515,580,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
220,vector0,NA,NA,NA,NA,NA,NA,1.376970,2272,0.002211,0.002185,0.000026,0.000000,0.000000,0.004251,0.000000,0.014844,
220,vector1,NA,NA,NA,NA,NA,NA,1.549697,2557,0.002211,0.002185,0.000026,0.000000,0.000000,0.006317,0.000000,0.014639,
221,cube0,0.289697,478,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
221,vector0,NA,NA,NA,NA,NA,NA,1.594545,2631,0.002211,0.002185,0.000026,0.000000,0.000000,0.003064,0.000000,0.012719,
221,vector1,NA,NA,NA,NA,NA,NA,1.755152,2896,0.002211,0.002185,0.000026,0.000000,0.000000,0.005181,0.000000,0.013214,
222,cube0,0.343030,566,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
222,vector0,NA,NA,NA,NA,NA,NA,1.532727,2529,0.002211,0.002185,0.000026,0.000000,0.000000,0.006044,0.000000,0.013308,
222,vector1,NA,NA,NA,NA,NA,NA,1.401818,2313,0.002211,0.002185,0.000026,0.000000,0.000000,0.004464,0.000000,0.016278,
223,cube0,0.291515,481,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
223,vector0,NA,NA,NA,NA,NA,NA,1.638182,2703,0.002211,0.002185,0.000026,0.000000,0.000000,0.003790,0.000000,0.013316,
223,vector1,NA,NA,NA,NA,NA,NA,1.456364,2403,0.002211,0.002185,0.000026,0.000000,0.000000,0.002416,0.000000,0.015280,
224,cube0,0.367879,607,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
224,vector0,NA,NA,NA,NA,NA,NA,1.464849,2417,0.002211,0.002185,0.000026,0.000000,0.000000,0.004609,0.000000,0.015741,
224,vector1,NA,NA,NA,NA,NA,NA,1.580606,2608,0.002211,0.002185,0.000026,0.000000,0.000000,0.006863,0.000000,0.015536,
225,cube0,0.321818,531,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
225,vector0,NA,NA,NA,NA,NA,NA,1.665455,2748,0.002211,0.002185,0.000026,0.000000,0.000000,0.004857,0.000000,0.014691,
225,vector1,NA,NA,NA,NA,NA,NA,1.664242,2746,0.002211,0.002185,0.000026,0.000000,0.000000,0.005011,0.000000,0.013188,
226,cube0,0.312727,516,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
226,vector0,NA,NA,NA,NA,NA,NA,1.551515,2560,0.002211,0.002185,0.000026,0.000000,0.000000,0.006103,0.000000,0.012992,
226,vector1,NA,NA,NA,NA,NA,NA,1.539394,2540,0.002211,0.002185,0.000026,0.000000,0.000000,0.006462,0.000000,0.015903,
227,cube0,0.340000,561,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
227,vector0,NA,NA,NA,NA,NA,NA,1.635152,2698,0.002211,0.002185,0.000026,0.000000,0.000000,0.005011,0.000000,0.011583,
227,vector1,NA,NA,NA,NA,NA,NA,1.597576,2636,0.002211,0.002185,0.000026,0.000000,0.000000,0.003961,0.000000,0.014964,
228,cube0,0.316364,522,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
228,vector0,NA,NA,NA,NA,NA,NA,1.469091,2424,0.002211,0.002185,0.000026,0.000000,0.000000,0.005258,0.000000,0.018011,
228,vector1,NA,NA,NA,NA,NA,NA,1.404848,2318,0.002211,0.002185,0.000026,0.000000,0.000000,0.004020,0.000000,0.014443,
229,cube0,0.350909,579,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
229,vector0,NA,NA,NA,NA,NA,NA,1.741212,2873,0.002211,0.002185,0.000026,0.000000,0.000000,0.004806,0.000000,0.016808,
229,vector1,NA,NA,NA,NA,NA,NA,1.666667,2750,0.002211,0.002185,0.000026,0.000000,0.000000,0.004157,0.000000,0.012983,
230,cube0,0.329697,544,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
230,vector0,NA,NA,NA,NA,NA,NA,1.560000,2574,0.002211,0.002185,0.000026,0.000000,0.000000,0.006044,0.000000,0.013222,
230,vector1,NA,NA,NA,NA,NA,NA,1.521212,2510,0.002211,0.002185,0.000026,0.000000,0.000000,0.005403,0.000000,0.013137,
231,cube0,0.373333,616,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
231,vector0,NA,NA,NA,NA,NA,NA,1.627879,2686,0.002211,0.002185,0.000026,0.000000,0.000000,0.004294,0.000000,0.011592,
231,vector1,NA,NA,NA,NA,NA,NA,1.598788,2638,0.002211,0.002185,0.000026,0.000000,0.000000,0.005036,0.000000,0.011601,
232,cube0,0.302424,499,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
232,vector0,NA,NA,NA,NA,NA,NA,1.532727,2529,0.002211,0.002185,0.000026,0.000000,0.000000,0.006086,0.000000,0.015689,
232,vector1,NA,NA,NA,NA,NA,NA,1.761818,2907,0.002211,0.002185,0.000026,0.000000,0.000000,0.007904,0.000000,0.015194,
233,cube0,0.309091,510,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
233,vector0,NA,NA,NA,NA,NA,NA,1.606061,2650,0.002211,0.002185,0.000026,0.000000,0.000000,0.003969,0.000000,0.013419,
233,vector1,NA,NA,NA,NA,NA,NA,1.688485,2786,0.002211,0.002185,0.000026,0.000000,0.000000,0.005796,0.000000,0.012907,
234,cube0,0.319394,527,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
234,vector0,NA,NA,NA,NA,NA,NA,1.527879,2521,0.002211,0.002185,0.000026,0.000000,0.000000,0.005967,0.000000,0.015169,
234,vector1,NA,NA,NA,NA,NA,NA,1.547273,2553,0.002211,0.002185,0.000026,0.000000,0.000000,0.005975,0.000000,0.015023,
235,cube0,0.350303,578,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
235,vector0,NA,NA,NA,NA,NA,NA,1.636364,2700,0.002211,0.002185,0.000026,0.000000,0.000000,0.003850,0.000000,0.014588,
235,vector1,NA,NA,NA,NA,NA,NA,1.564849,2582,0.002211,0.002185,0.000026,0.000000,0.000000,0.003491,0.000000,0.014938,
236,cube0,0.340606,562,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
236,vector0,NA,NA,NA,NA,NA,NA,1.667879,2752,0.002211,0.002185,0.000026,0.000000,0.000000,0.004618,0.000000,0.014614,
236,vector1,NA,NA,NA,NA,NA,NA,1.535151,2533,0.002211,0.002185,0.000026,0.000000,0.000000,0.006155,0.000000,0.013188,
237,cube0,0.309091,510,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
237,vector0,NA,NA,NA,NA,NA,NA,1.660000,2739,0.002211,0.002185,0.000026,0.000000,0.000000,0.004200,0.000000,0.014315,
237,vector1,NA,NA,NA,NA,NA,NA,1.607879,2653,0.002211,0.002185,0.000026,0.000000,0.000000,0.003807,0.000000,0.014136,
238,cube0,0.373333,616,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
238,vector0,NA,NA,NA,NA,NA,NA,1.548485,2555,0.002211,0.002185,0.000026,0.000000,0.000000,0.005975,0.000000,0.014486,
238,vector1,NA,NA,NA,NA,NA,NA,1.589091,2622,0.002211,0.002185,0.000026,0.000000,0.000000,0.007017,0.000000,0.015177,
239,cube0,0.353333,583,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
239,vector0,NA,NA,NA,NA,NA,NA,1.721212,2840,0.002211,0.002185,0.000026,0.000000,0.000000,0.004917,0.000000,0.013350,
239,vector1,NA,NA,NA,NA,NA,NA,1.720000,2838,0.002211,0.002185,0.000026,0.000000,0.000000,0.005233,0.000000,0.015006,
240,cube0,0.352727,582,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
240,vector0,NA,NA,NA,NA,NA,NA,1.582424,2611,0.002211,0.002185,0.000026,0.000000,0.000000,0.006368,0.000000,0.013496,
240,vector1,NA,NA,NA,NA,NA,NA,1.415151,2335,0.002211,0.002185,0.000026,0.000000,0.000000,0.004302,0.000000,0.014878,
241,cube0,0.289697,478,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
241,vector0,NA,NA,NA,NA,NA,NA,1.615152,2665,0.002211,0.002185,0.000026,0.000000,0.000000,0.005011,0.000000,0.011515,
241,vector1,NA,NA,NA,NA,NA,NA,1.507879,2488,0.002211,0.002185,0.000026,0.000000,0.000000,0.003756,0.000000,0.013743,
242,cube0,0.356364,588,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
242,vector0,NA,NA,NA,NA,NA,NA,1.648485,2720,0.002211,0.002185,0.000026,0.000000,0.000000,0.007196,0.000000,0.015262,
242,vector1,NA,NA,NA,NA,NA,NA,1.570909,2592,0.002211,0.002185,0.000026,0.000000,0.000000,0.006223,0.000000,0.014469,
243,cube0,0.295758,488,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
243,vector0,NA,NA,NA,NA,NA,NA,1.742424,2875,0.002211,0.002185,0.000026,0.000000,0.000000,0.005267,0.000000,0.013530,
243,vector1,NA,NA,NA,NA,NA,NA,1.679394,2771,0.002211,0.002185,0.000026,0.000000,0.000000,0.005386,0.000000,0.012104,
244,cube0,0.365455,603,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
244,vector0,NA,NA,NA,NA,NA,NA,1.789091,2952,0.002211,0.002185,0.000026,0.000000,0.000000,0.006129,0.000000,0.013871,
244,vector1,NA,NA,NA,NA,NA,NA,1.838788,3034,0.002211,0.002185,0.000026,0.000000,0.000000,0.007332,0.000000,0.015211,
245,cube0,0.323636,534,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
245,vector0,NA,NA,NA,NA,NA,NA,1.404242,2317,0.002211,0.002185,0.000026,0.000000,0.000000,0.004063,0.000000,0.013035,
245,vector1,NA,NA,NA,NA,NA,NA,1.494545,2466,0.002211,0.002185,0.000026,0.000000,0.000000,0.005412,0.000000,0.013393,
246,cube0,0.311515,514,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
246,vector0,NA,NA,NA,NA,NA,NA,1.564242,2581,0.002211,0.002185,0.000026,0.000000,0.000000,0.006078,0.000000,0.015501,
246,vector1,NA,NA,NA,NA,NA,NA,1.749697,2887,0.002211,0.002185,0.000026,0.000000,0.000000,0.007230,0.000000,0.017379,
247,cube0,0.342424,565,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
247,vector0,NA,NA,NA,NA,NA,NA,1.638788,2704,0.002211,0.002185,0.000026,0.000000,0.000000,0.005856,0.000000,0.013845,
247,vector1,NA,NA,NA,NA,NA,NA,1.483030,2447,0.002211,0.002185,0.000026,0.000000,0.000000,0.005608,0.000000,0.014938,
248,cube0,0.315758,521,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
248,vector0,NA,NA,NA,NA,NA,NA,1.519394,2507,0.002211,0.002185,0.000026,0.000000,0.000000,0.006078,0.000000,0.018207,
248,vector1,NA,NA,NA,NA,NA,NA,1.512727,2496,0.002211,0.002185,0.000026,0.000000,0.000000,0.005557,0.000000,0.017081,
249,cube0,0.352121,581,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
249,vector0,NA,NA,NA,NA,NA,NA,1.790909,2955,0.002211,0.002185,0.000026,0.000000,0.000000,0.006001,0.000000,0.017490,
249,vector1,NA,NA,NA,NA,NA,NA,1.653333,2728,0.002211,0.002185,0.000026,0.000000,0.000000,0.005736,0.000000,0.016304,
250,cube0,0.329091,543,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
250,vector0,NA,NA,NA,NA,NA,NA,1.548485,2555,0.002211,0.002185,0.000026,0.000000,0.000000,0.006300,0.000000,0.015262,
250,vector1,NA,NA,NA,NA,NA,NA,1.429697,2359,0.002211,0.002185,0.000026,0.000000,0.000000,0.004285,0.000000,0.014716,
251,cube0,0.373939,617,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
251,vector0,NA,NA,NA,NA,NA,NA,1.689697,2788,0.002211,0.002185,0.000026,0.000000,0.000000,0.005327,0.000000,0.014272,
251,vector1,NA,NA,NA,NA,NA,NA,1.692727,2793,0.002211,0.002185,0.000026,0.000000,0.000000,0.004251,0.000000,0.013914,
252,cube0,0.305455,504,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
252,vector0,NA,NA,NA,NA,NA,NA,1.481212,2444,0.002211,0.002185,0.000026,0.000000,0.000000,0.005480,0.000000,0.013188,
252,vector1,NA,NA,NA,NA,NA,NA,1.754545,2895,0.002211,0.002185,0.000026,0.000000,0.000000,0.006820,0.000000,0.014819,
253,cube0,0.309091,510,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
253,vector0,NA,NA,NA,NA,NA,NA,1.523030,2513,0.002211,0.002185,0.000026,0.000000,0.000000,0.003321,0.000000,0.012411,
253,vector1,NA,NA,NA,NA,NA,NA,1.562424,2578,0.002211,0.002185,0.000026,0.000000,0.000000,0.004268,0.000000,0.012360,
254,cube0,0.321212,530,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
254,vector0,NA,NA,NA,NA,NA,NA,1.540606,2542,0.002211,0.002185,0.000026,0.000000,0.000000,0.006308,0.000000,0.016739,
254,vector1,NA,NA,NA,NA,NA,NA,1.512121,2495,0.002211,0.002185,0.000026,0.000000,0.000000,0.006061,0.000000,0.014947,
255,cube0,0.348485,575,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
255,vector0,NA,NA,NA,NA,NA,NA,1.701212,2807,0.002211,0.002185,0.000026,0.000000,0.000000,0.004123,0.000000,0.015297,
255,vector1,NA,NA,NA,NA,NA,NA,1.578182,2604,0.002211,0.002185,0.000026,0.000000,0.000000,0.003449,0.000000,0.014588,
256,cube0,0.340000,561,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
256,vector0,NA,NA,NA,NA,NA,NA,1.693939,2795,0.002211,0.002185,0.000026,0.000000,0.000000,0.005309,0.000000,0.014417,
256,vector1,NA,NA,NA,NA,NA,NA,1.545455,2550,0.002211,0.002185,0.000026,0.000000,0.000000,0.006453,0.000000,0.014614,
