block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_time(us),aic_cube_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_mte3_time(us),aic_mte3_ratio,aic_mte3_active_bw(GB/s),aic_fixpipe_time(us),aic_fixpipe_ratio,aic_fixpipe_active_bw(GB/s),aic_icache_miss_rate,aic_scalar_time(us),aic_scalar_ratio,aic_scalar_single_time(us),aic_scalar_dual_time(us),aic_scalar_mte1_stall_time(us),aic_scalar_mte2_stall_time(us),aic_scalar_mte3_stall_time(us),aic_scalar_cube_stall_time(us),aic_scalar_wait_ib_time(us),aic_scalar_wait_time(us),aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte2_active_bw(GB/s),aiv_mte3_time(us),aiv_mte3_ratio,aiv_mte3_active_bw(GB/s),aiv_icache_miss_rate,aiv_scalar_time(us),aiv_scalar_ratio,aiv_scalar_single_time(us),aiv_scalar_dual_time(us),aiv_scalar_mte2_stall_time(us),aiv_scalar_mte3_stall_time(us),aiv_scalar_stall_by_ub_time(us),aiv_scalar_vector_stall_time(us),aiv_scalar_wait_ib_time(us),aiv_scalar_wait_time(us),
40,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.090302,72749,23.551516,0.122664,35.989090,0.187443,18.231300,15.436970,0.080401,42.503674,0.000000,1.543636,0.008040,0.421212,0.699394,33.592728,34.347271,0.000000,28.546061,0.767273,0.000000,
40,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.784241,72244,23.551516,0.122664,34.839394,0.181455,18.832933,15.390909,0.080161,42.630878,0.000000,1.533939,0.007989,0.421212,0.699394,34.241211,35.173332,0.000000,29.673334,0.776364,0.000000,
41,cube0,0.355758,587,0.000000,0.000000,0.003030,0.000016,0.002424,0.000013,0.001212,0.000006,393.390656,0.000606,0.000003,0.000000,0.000000,0.301212,0.001569,0.017576,0.025455,0.000000,0.000000,0.000000,0.000000,0.105455,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
41,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.491516,73411,23.551516,0.122664,35.836365,0.186648,18.308998,15.516364,0.080814,42.286190,0.000000,1.468485,0.007648,0.421212,0.699394,32.849091,33.801212,0.000000,28.615152,0.760000,0.000000,
41,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.005455,72609,23.551516,0.122664,35.754547,0.186222,18.350895,16.464243,0.085751,39.851692,0.000000,1.454545,0.007576,0.421212,0.699394,33.357574,34.829697,0.000000,30.129698,1.023030,0.000000,
42,cube0,0.327273,540,0.000000,0.000000,0.003030,0.000016,0.002424,0.000013,0.001212,0.000006,393.390656,0.000606,0.000003,0.000000,0.000000,0.269697,0.001405,0.017576,0.025455,0.000000,0.000000,0.000000,0.000000,0.123030,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
42,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.561817,73527,23.551516,0.122664,34.115757,0.177686,19.232399,16.680607,0.086878,39.334778,0.000000,1.429697,0.007446,0.421212,0.699394,32.612728,33.987877,0.000000,28.480606,1.243030,0.000000,
42,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.953938,72524,23.551516,0.122664,34.614544,0.180284,18.955267,15.689697,0.081717,41.819031,0.000000,1.441818,0.007509,0.421212,0.699394,33.503029,34.650909,0.000000,27.233940,0.861818,0.000000,
43,cube0,0.326667,539,0.000000,0.000000,0.003030,0.000016,0.002424,0.000013,0.001212,0.000006,393.390656,0.000606,0.000003,0.000000,0.000000,0.287879,0.001499,0.017576,0.025455,0.000000,0.000000,0.000000,0.000000,0.109091,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
43,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.715153,72130,23.551516,0.122664,35.588486,0.185357,18.436523,16.403030,0.085432,40.000408,0.000000,1.512727,0.007879,0.421212,0.699394,32.913940,33.634544,0.000000,27.647879,1.610909,0.000000,
43,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.418789,73291,23.551516,0.122664,37.529697,0.195467,17.482901,15.769697,0.082134,41.606884,0.000000,1.515758,0.007895,0.421212,0.699394,34.895153,35.335758,0.000000,30.442425,0.667273,0.000000,
44,cube0,0.361818,597,0.000000,0.000000,0.003030,0.000016,0.002424,0.000013,0.001212,0.000006,393.390656,0.000606,0.000003,0.000000,0.000000,0.320000,0.001667,0.017576,0.025455,0.000000,0.000000,0.000000,0.000000,0.141818,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
44,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.501213,73427,23.551516,0.122664,36.617577,0.190717,17.918388,15.169697,0.079009,43.252544,0.000000,1.453939,0.007573,0.421212,0.699394,32.635151,33.503029,0.000000,28.169090,1.096970,0.000000,
44,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.102425,72769,23.551516,0.122664,38.178787,0.198848,17.185665,14.723637,0.076686,44.562897,0.000000,1.494545,0.007784,0.421212,0.699394,35.189091,35.870304,0.000000,28.263636,1.341212,0.000000,
45,cube0,0.309697,511,0.000000,0.000000,0.003030,0.000016,0.002424,0.000013,0.001212,0.000006,393.390656,0.000606,0.000003,0.000000,0.000000,0.263636,0.001373,0.017576,0.025455,0.000000,0.000000,0.000000,0.000000,0.123636,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
45,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.209091,72945,23.551516,0.122664,35.198181,0.183324,18.640961,15.451515,0.080477,42.463665,0.000000,1.431515,0.007456,0.421212,0.699394,34.252121,35.596363,0.000000,29.801819,0.549091,0.000000,
45,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.389698,71593,23.551516,0.122664,34.795757,0.181228,18.856550,15.981212,0.083235,41.056206,0.000000,1.499394,0.007809,0.421212,0.699394,33.326668,34.727272,0.000000,31.260000,0.549091,0.000000,
46,cube0,0.336364,555,0.000000,0.000000,0.003030,0.000016,0.002424,0.000013,0.001212,0.000006,393.390656,0.000606,0.000003,0.000000,0.000000,0.289091,0.001506,0.017576,0.025455,0.000000,0.000000,0.000000,0.000000,0.126061,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
46,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.089092,72747,23.551516,0.122664,35.033939,0.182468,18.728352,16.123636,0.083977,40.693546,0.000000,1.456970,0.007588,0.421212,0.699394,34.903637,36.126060,0.000000,30.850908,0.733333,0.000000,
46,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.127274,74460,23.551516,0.122664,35.134544,0.182992,18.674725,15.820000,0.082396,41.474583,0.000000,1.479394,0.007705,0.421212,0.699394,34.637577,35.459999,0.000000,28.138788,1.108485,0.000000,
47,cube0,0.331515,547,0.000000,0.000000,0.003030,0.000016,0.002424,0.000013,0.001212,0.000006,393.390656,0.000606,0.000003,0.000000,0.000000,0.280606,0.001461,0.017576,0.025455,0.000000,0.000000,0.000000,0.000000,0.110909,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
47,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.342422,71515,23.551516,0.122664,34.666668,0.180556,18.926765,15.821818,0.082405,41.469818,0.000000,1.447879,0.007541,0.421212,0.699394,33.189697,34.526669,0.000000,29.172728,0.671515,0.000000,
47,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.077576,72728,23.551516,0.122664,36.207878,0.188583,18.121138,14.886666,0.077535,44.074875,0.000000,1.444849,0.007525,0.421212,0.699394,34.901817,35.316364,0.000000,29.151516,0.576364,0.000000,
48,cube0,0.372727,615,0.000000,0.000000,0.003030,0.000016,0.002424,0.000013,0.001212,0.000006,393.390656,0.000606,0.000003,0.000000,0.000000,0.318788,0.001660,0.017576,0.025455,0.000000,0.000000,0.000000,0.000000,0.122424,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
48,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.193939,72920,23.551516,0.122664,35.894547,0.186951,18.279322,15.887273,0.082746,41.298962,0.000000,1.495152,0.007787,0.421212,0.699394,34.398788,35.925453,0.000000,29.700605,1.180000,0.000000,
48,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.089092,72747,23.551516,0.122664,36.145454,0.188258,18.152433,15.503031,0.080745,42.322556,0.000000,1.473333,0.007674,0.421212,0.699394,33.721817,34.718182,0.000000,29.532728,0.954545,0.000000,
49,cube0,0.329091,543,0.000000,0.000000,0.003030,0.000016,0.002424,0.000013,0.001212,0.000006,393.390656,0.000606,0.000003,0.000000,0.000000,0.293333,0.001528,0.017576,0.025455,0.000000,0.000000,0.000000,0.000000,0.146061,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
49,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.342422,73165,23.551516,0.122664,34.792122,0.181209,18.858521,16.712122,0.087042,39.260601,0.000000,1.405455,0.007320,0.421212,0.699394,34.852119,35.398788,0.000000,29.801819,0.866667,0.000000,
49,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.872120,74039,23.551516,0.122664,35.989090,0.187443,18.231300,16.418787,0.085515,39.962025,0.000000,1.490303,0.007762,0.421212,0.699394,34.476364,34.955151,0.000000,30.264849,0.564848,0.000000,
50,cube0,0.336970,556,0.000000,0.000000,0.003030,0.000016,0.002424,0.000013,0.001212,0.000006,393.390656,0.000606,0.000003,0.000000,0.000000,0.296970,0.001547,0.017576,0.025455,0.000000,0.000000,0.000000,0.000000,0.131515,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
50,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.848484,72350,23.551516,0.122664,35.547878,0.185145,18.457584,15.978182,0.083220,41.063992,0.000000,1.518788,0.007910,0.421212,0.699394,34.039394,34.802425,0.000000,29.099394,1.155758,0.000000,
50,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.679394,72071,23.551516,0.122664,36.852119,0.191938,17.804346,17.620605,0.091774,37.236401,0.000000,1.425454,0.007424,0.421212,0.699394,34.418789,34.946060,0.000000,28.644243,1.001818,0.000000,
51,cube0,0.303636,501,0.000000,0.000000,0.003030,0.000016,0.002424,0.000013,0.001212,0.000006,393.390656,0.000606,0.000003,0.000000,0.000000,0.254545,0.001326,0.017576,0.025455,0.000000,0.000000,0.000000,0.000000,0.123636,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
51,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.862423,72373,23.551516,0.122664,35.569092,0.185256,18.446575,14.530303,0.075679,45.155834,0.000000,1.430303,0.007449,0.421212,0.699394,35.202423,36.286667,0.000000,28.561213,1.178182,0.000000,
51,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.767273,72216,23.551516,0.122664,38.735756,0.201749,16.938560,15.443636,0.080436,42.485325,0.000000,1.510303,0.007866,0.421212,0.699394,36.467274,38.052120,0.000000,31.643637,1.069091,0.000000,
52,cube0,0.343030,566,0.000000,0.000000,0.003030,0.000016,0.002424,0.000013,0.001212,0.000006,393.390656,0.000606,0.000003,0.000000,0.000000,0.291515,0.001518,0.017576,0.025455,0.000000,0.000000,0.000000,0.000000,0.118788,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
52,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.906666,72446,23.551516,0.122664,35.287273,0.183788,18.593897,15.014545,0.078201,43.699486,0.000000,1.392727,0.007254,0.421212,0.699394,35.397575,36.298183,0.000000,29.140606,1.142424,0.000000,
52,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.865456,74028,23.551516,0.122664,36.304241,0.189085,18.073040,15.524242,0.080855,42.264732,0.000000,1.427879,0.007437,0.421212,0.699394,34.988483,35.918789,0.000000,30.763636,1.405455,0.000000,
53,cube0,0.369091,609,0.000000,0.000000,0.003030,0.000016,0.002424,0.000013,0.001212,0.000006,393.390656,0.000606,0.000003,0.000000,0.000000,0.328485,0.001711,0.017576,0.025455,0.000000,0.000000,0.000000,0.000000,0.154545,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
53,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.536968,71836,23.551516,0.122664,37.518787,0.195410,17.487984,16.569696,0.086301,39.598064,0.000000,1.458788,0.007598,0.421212,0.699394,34.250908,35.794544,0.000000,30.656969,1.621212,0.000000,
53,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.670910,72057,23.551516,0.122664,36.669697,0.190988,17.892920,16.599394,0.086455,39.527222,0.000000,1.420606,0.007399,0.421212,0.699394,34.580605,35.616364,0.000000,28.748486,1.702424,0.000000,
54,cube0,0.343636,567,0.000000,0.000000,0.003030,0.000016,0.002424,0.000013,0.001212,0.000006,393.390656,0.000606,0.000003,0.000000,0.000000,0.300606,0.001566,0.017576,0.025455,0.000000,0.000000,0.000000,0.000000,0.122424,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
54,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.804241,70627,23.551516,0.122664,35.532120,0.185063,18.465769,17.236969,0.089776,38.065159,0.000000,1.455758,0.007582,0.421212,0.699394,34.086060,35.195152,0.000000,30.327879,1.855152,0.000000,
54,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.393940,71600,23.551516,0.122664,35.008484,0.182336,18.741970,16.370909,0.085265,40.078896,0.000000,1.456970,0.007588,0.421212,0.699394,35.735756,36.712727,0.000000,30.146667,1.428485,0.000000,
55,cube0,0.344242,568,0.000000,0.000000,0.003030,0.000016,0.002424,0.000013,0.001212,0.000006,393.390656,0.000606,0.000003,0.000000,0.000000,0.291515,0.001518,0.017576,0.025455,0.000000,0.000000,0.000000,0.000000,0.141818,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
55,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.769093,72219,23.551516,0.122664,34.773335,0.181111,18.868710,15.121212,0.078756,43.391224,0.000000,1.465455,0.007633,0.421212,0.699394,34.580605,35.124847,0.000000,27.089697,0.786061,0.000000,
55,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.018787,72631,23.551516,0.122664,35.212120,0.183396,18.633581,15.760000,0.082083,41.632484,0.000000,1.436364,0.007481,0.421212,0.699394,36.020000,37.095150,0.000000,31.227879,1.553333,0.000000,
56,cube0,0.332121,548,0.000000,0.000000,0.003030,0.000016,0.002424,0.000013,0.001212,0.000006,393.390656,0.000606,0.000003,0.000000,0.000000,0.276970,0.001443,0.017576,0.025455,0.000000,0.000000,0.000000,0.000000,0.117576,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
56,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.679394,72071,23.551516,0.122664,34.355759,0.178936,19.098049,15.907272,0.082850,41.247044,0.000000,1.430909,0.007453,0.421212,0.699394,35.531517,36.971516,0.000000,32.209091,0.986667,0.000000,
56,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.170303,72881,23.551516,0.122664,34.946060,0.182011,18.775448,16.532122,0.086105,39.688065,0.000000,1.463636,0.007623,0.421212,0.699394,35.727879,37.025455,0.000000,31.371515,1.007879,0.000000,
57,cube0,0.389091,642,0.000000,0.000000,0.003030,0.000016,0.002424,0.000013,0.001212,0.000006,393.390656,0.000606,0.000003,0.000000,0.000000,0.346061,0.001802,0.017576,0.025455,0.000000,0.000000,0.000000,0.000000,0.134545,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
57,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.220001,71313,23.551516,0.122664,36.572727,0.190483,17.940361,16.176970,0.084255,40.559383,0.000000,1.469091,0.007652,0.421212,0.699394,33.741817,34.289696,0.000000,28.807272,1.892121,0.000000,
57,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.194546,72921,23.551516,0.122664,36.621819,0.190739,17.916313,16.769091,0.087339,39.127224,0.000000,1.483636,0.007727,0.421212,0.699394,36.812122,37.658180,0.000000,30.830910,0.947879,0.000000,
58,cube0,0.332727,549,0.000000,0.000000,0.003030,0.000016,0.002424,0.000013,0.001212,0.000006,393.390656,0.000606,0.000003,0.000000,0.000000,0.286667,0.001493,0.017576,0.025455,0.000000,0.000000,0.000000,0.000000,0.111515,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
58,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.758183,72201,23.551516,0.122664,34.020000,0.177188,19.286535,14.864243,0.077418,44.141365,0.000000,1.424848,0.007421,0.421212,0.699394,36.398788,37.520000,0.000000,31.819393,0.687273,0.000000,
58,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.895756,72428,23.551516,0.122664,35.701214,0.185944,18.378307,15.327879,0.079833,42.806179,0.000000,1.478788,0.007702,0.421212,0.699394,36.289696,36.900002,0.000000,30.718788,1.918788,0.000000,
59,cube0,0.363636,600,0.000000,0.000000,0.003030,0.000016,0.002424,0.000013,0.001212,0.000006,393.390656,0.000606,0.000003,0.000000,0.000000,0.313333,0.001632,0.017576,0.025455,0.000000,0.000000,0.000000,0.000000,0.120000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
59,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.461819,71712,23.551516,0.122664,33.584850,0.174921,19.536427,15.054545,0.078409,43.583374,0.000000,1.436970,0.007484,0.421212,0.699394,37.512123,37.985455,0.000000,31.320606,0.695152,0.000000,
59,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.254547,74670,23.551516,0.122664,38.099998,0.198437,17.221205,15.952727,0.083087,41.129513,0.000000,1.433939,0.007468,0.421212,0.699394,35.610302,36.360607,0.000000,29.223030,1.300606,0.000000,
60,cube0,0.332727,549,0.000000,0.000000,0.003030,0.000016,0.002424,0.000013,0.001212,0.000006,393.390656,0.000606,0.000003,0.000000,0.000000,0.280000,0.001458,0.017576,0.025455,0.000000,0.000000,0.000000,0.000000,0.138788,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
60,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.167877,72877,23.551516,0.122664,36.396362,0.189564,18.027294,14.527273,0.075663,45.165249,0.000000,1.466061,0.007636,0.421212,0.699394,34.310303,35.627880,0.000000,31.391516,1.644242,0.000000,
60,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.406059,73270,23.551516,0.122664,32.863029,0.171162,19.965532,15.870909,0.082661,41.341545,0.000000,1.415758,0.007374,0.421212,0.699394,33.838787,35.184242,0.000000,29.354546,1.109091,0.000000,
61,cube0,0.357576,590,0.000000,0.000000,0.003030,0.000016,0.002424,0.000013,0.001212,0.000006,393.390656,0.000606,0.000003,0.000000,0.000000,0.302424,0.001575,0.017576,0.025455,0.000000,0.000000,0.000000,0.000000,0.102424,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
61,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.261818,71382,23.551516,0.122664,33.499393,0.174476,19.586264,16.699394,0.086976,39.290524,0.000000,1.475758,0.007686,0.421212,0.699394,34.184242,35.581818,0.000000,27.883030,1.045455,0.000000,
61,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.058182,71046,23.551516,0.122664,35.241211,0.183548,18.618200,16.585455,0.086383,39.560444,0.000000,1.464849,0.007629,0.421212,0.699394,34.785454,35.858788,0.000000,28.676970,1.006061,0.000000,
62,cube0,0.521212,860,0.000000,0.000000,0.003030,0.000016,0.002424,0.000013,0.001212,0.000006,393.390656,0.000606,0.000003,0.000000,0.000000,0.463030,0.002412,0.017576,0.025455,0.000000,0.000000,0.000000,0.000000,0.123030,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
62,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.835758,72329,23.551516,0.122664,33.544243,0.174710,19.560074,16.615757,0.086540,39.488297,0.000000,1.495758,0.007790,0.421212,0.699394,34.146061,35.199394,0.000000,28.955151,1.413939,0.000000,
62,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.634544,73647,23.551516,0.122664,34.833939,0.181427,18.835882,17.213940,0.089656,38.116081,0.000000,1.503030,0.007828,0.421212,0.699394,34.265453,35.849697,0.000000,29.147879,0.563030,0.000000,
63,cube0,0.329697,544,0.000000,0.000000,0.003030,0.000016,0.002424,0.000013,0.001212,0.000006,393.390656,0.000606,0.000003,0.000000,0.000000,0.290303,0.001512,0.017576,0.025455,0.000000,0.000000,0.000000,0.000000,0.119394,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
63,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.669090,72054,23.551516,0.122664,34.360001,0.178958,19.095692,15.225454,0.079299,43.094143,0.000000,1.455152,0.007579,0.421212,0.699394,32.509090,33.592728,0.000000,27.498182,0.966061,0.000000,
63,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.287880,71425,23.551516,0.122664,35.451515,0.184643,18.507753,16.229092,0.084527,40.429119,0.000000,1.466061,0.007636,0.421212,0.699394,34.769695,35.905453,0.000000,29.461819,0.990909,0.000000,
