block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_ratio,aic_cube_fp16_ratio,aic_cube_int8_ratio,aic_cube_fops,aic_cube_total_instr_number,aic_cube_fp_instr_number,aic_cube_int_instr_number,aiv_time(us),aiv_total_cycles,aiv_vec_ratio,aiv_vec_fp32_ratio,aiv_vec_fp16_ratio,aiv_vec_int32_ratio,aiv_vec_int16_ratio,aiv_vec_misc_ratio,aiv_vec_fops,
44,cube0,0.361818,597,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
44,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.501213,73427,0.122664,0.108264,0.121796,0.000000,0.000000,0.000865,2647552,
44,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.102425,72769,0.122664,0.108264,0.121796,0.000000,0.000000,0.000865,2647552,
45,cube0,0.309697,511,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
45,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.209091,72945,0.122664,0.108264,0.121796,0.000000,0.000000,0.000865,2647552,
45,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.389698,71593,0.122664,0.108264,0.121796,0.000000,0.000000,0.000865,2647552,
46,cube0,0.336364,555,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
46,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.089092,72747,0.122664,0.108264,0.121796,0.000000,0.000000,0.000865,2647552,
46,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.127274,74460,0.122664,0.108264,0.121796,0.000000,0.000000,0.000865,2647552,
47,cube0,0.331515,547,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
47,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.342422,71515,0.122664,0.108264,0.121796,0.000000,0.000000,0.000865,2647552,
47,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.077576,72728,0.122664,0.108264,0.121796,0.000000,0.000000,0.000865,2647552,
48,cube0,0.372727,615,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
48,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.193939,72920,0.122664,0.108264,0.121796,0.000000,0.000000,0.000865,2647552,
48,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.089092,72747,0.122664,0.108264,0.121796,0.000000,0.000000,0.000865,2647552,
49,cube0,0.329091,543,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
49,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.342422,73165,0.122664,0.108264,0.121796,0.000000,0.000000,0.000865,2647552,
49,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.872120,74039,0.122664,0.108264,0.121796,0.000000,0.000000,0.000865,2647552,
50,cube0,0.336970,556,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
